teamId,name,jerseyNumber,batsThrows,pos,type,age,rosterStatus,annualSalary,signingBonus,serviceYears,serviceDays,yearsLeft,contractKind,contractSource,controlYears,controlKind,faGrade,pitcherRole,ovr,pot,hit,pow,spd,def,arm,pit,form,stamina,durability,trait,foreignPlayer,source,contractTotal,contractYears,contractStartYear,contractEndYear,guaranteedMoney,optionMoney,contractNote,signedTeam,injuryStatus,injuryName,injuryDays,rehab,returnSeasonYear,returnDay,injurySource
gwangju-tiger-kings,김태형,10,우투우타,SP,PIT,20,ACTIVE,0.6,3,1,216,1,연봉계약,공시 연봉 · 서비스타임 반영,8,구단 보류권,C,SP,66,77,10,10,41,61,66,69,69,91,76,이닝이터,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
gwangju-tiger-kings,조상우,11,우투우타,SP,PIT,32,ACTIVE,4,2.5,12,1836,1,연봉계약,공시 연봉 · 서비스타임 반영,0,FA 자격권,C,SP,59,68,10,10,53,49,68,61,71,71,67,1군 등록 선수,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
gwangju-tiger-kings,올러,33,우투우타,SP,PIT,32,ACTIVE,12,0,1,240,1,외국인 단년계약,외국인 단년계약 추정,0,외국인 보류 제외,A,SP,88,92,10,10,54,84,96,93,88,96,91,외국인 · 에이스 · 이닝이터 · 탈삼진형,Y,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
gwangju-tiger-kings,최지민,39,좌투좌타,SP,PIT,23,ACTIVE,1,1.5,5,810,1,연봉계약,공시 연봉 · 서비스타임 반영,4,구단 보류권,C,SP,56,63,10,10,36,54,54,54,63,70,68,1군 등록 선수,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
gwangju-tiger-kings,네일,40,우투우타,SP,PIT,33,ACTIVE,8,0,2,386,1,외국인 단년계약,외국인 단년계약 추정,0,외국인 보류 제외,A,SP,82,84,10,10,34,76,81,86,81,96,94,외국인 · 핵심전력 · 이닝이터 · 탈삼진형,Y,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
gwangju-tiger-kings,황동하,41,우투우타,RP,PIT,24,ACTIVE,0.8,0.4,3,521,1,연봉계약,공시 연봉 · 서비스타임 반영,6,구단 보류권,C,MR,69,76,10,10,48,57,74,66,74,60,63,1군 등록 선수,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
gwangju-tiger-kings,김범수,49,좌투좌타,RP,PIT,31,ACTIVE,4,2,12,1836,1,연봉계약,공시 연봉 · 서비스타임 반영,0,FA 자격권,C,MR,61,67,10,10,50,66,64,60,80,62,65,1군 등록 선수,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
gwangju-tiger-kings,전상현,51,우투우타,RP,PIT,30,ACTIVE,3.1,0.7,11,1642,1,연봉계약,공시 연봉 · 서비스타임 반영,0,FA 자격권,C,MR,57,66,10,10,49,53,62,55,76,66,61,1군 등록 선수,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
gwangju-tiger-kings,양현종,54,좌투좌타,RP,PIT,38,ACTIVE,8,2,12,1832,1,연봉계약,공시 연봉 · 서비스타임 반영,0,FA 자격권,B,MR,73,75,10,10,36,81,69,71,62,57,54,베테랑,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
gwangju-tiger-kings,한재승,55,우투우타,RP,PIT,25,ACTIVE,0.8,0.7,6,958,1,연봉계약,공시 연봉 · 서비스타임 반영,3,구단 보류권,C,MR,61,69,10,10,37,50,57,60,60,54,67,1군 등록 선수,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
gwangju-tiger-kings,정해영,62,우투우타,RP,PIT,25,ACTIVE,3,2,7,1100,1,연봉계약,공시 연봉 · 서비스타임 반영,2,구단 보류권,C,MR,66,75,10,10,38,65,64,66,81,65,67,1군 등록 선수,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
gwangju-tiger-kings,시라카와,63,우투우타,RP,PIT,25,ACTIVE,6,0,2,318,1,외국인 단년계약,외국인 단년계약 추정,0,외국인 보류 제외,C,MR,65,76,10,10,42,69,69,69,68,57,64,외국인,Y,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
gwangju-tiger-kings,성영탁,65,우투우타,RP,PIT,22,ACTIVE,1.2,0.3,1,241,1,연봉계약,공시 연봉 · 서비스타임 반영,8,구단 보류권,C,MR,64,75,10,10,41,66,68,67,62,60,70,1군 등록 선수,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
gwangju-tiger-kings,한준수,25,우투좌타,C,BAT,27,ACTIVE,1,1.6,9,1401,1,연봉계약,공시 연봉 · 서비스타임 반영,0,FA 자격권,C,,67,75,74,66,69,70,65,23,59,64,67,1군 등록 선수,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
gwangju-tiger-kings,김태군,42,우투우타,C,BAT,37,ACTIVE,6,0.8,12,1823,1,실계약 3년 25억,2024 비FA 다년계약,0,FA 자격권,C,,60,64,56,61,55,67,60,15,68,66,55,1군 등록 선수,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,25,,,,,,,,,,,,,,
gwangju-tiger-kings,박민,2,우투우타,SS,BAT,25,ACTIVE,0.6,1.5,7,1111,1,연봉계약,공시 연봉 · 서비스타임 반영,2,구단 보류권,B,,71,85,74,62,52,78,61,12,82,45,68,상위 유망주 · 수비핵심,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
gwangju-tiger-kings,김선빈,3,우투우타,2B,BAT,37,ACTIVE,6,0.3,12,1836,1,실계약 3년 30억,2024 FA 계약,0,FA 자격권,C,,61,61,68,49,47,66,71,8,73,53,54,1군 등록 선수,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,30,,,,,,,,,,,,,,
gwangju-tiger-kings,김도영,5,우투우타,3B,BAT,23,ACTIVE,2.5,4,5,821,1,연봉계약,공시 연봉 · 서비스타임 반영,4,구단 보류권,A,,87,92,94,98,71,69,81,20,76,82,88,프랜차이즈급 · 교타자 · 장타형,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
gwangju-tiger-kings,정현창,12,우투좌타,SS,BAT,20,ACTIVE,0.6,0.5,1,241,1,연봉계약,공시 연봉 · 서비스타임 반영,8,구단 보류권,C,,63,79,67,70,63,66,69,12,73,74,71,성장형,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
gwangju-tiger-kings,김규성,14,우투좌타,2B,BAT,29,ACTIVE,0.9,0.4,10,1546,1,연봉계약,공시 연봉 · 서비스타임 반영,0,FA 자격권,C,,62,69,55,62,50,61,61,19,83,51,73,1군 등록 선수,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
gwangju-tiger-kings,윤도현,16,우투우타,2B,BAT,23,ACTIVE,0.6,1,5,777,1,연봉계약,공시 연봉 · 서비스타임 반영,4,구단 보류권,B,,73,84,70,64,37,74,63,18,68,46,65,상위 유망주,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
gwangju-tiger-kings,변우혁,29,우투우타,1B,BAT,26,ACTIVE,0.7,1.8,8,1185,1,연봉계약,공시 연봉 · 서비스타임 반영,1,FA 임박,B,,72,77,75,80,68,71,79,20,78,49,61,1군 등록 선수,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
gwangju-tiger-kings,박정우,1,좌투좌타,CF,BAT,28,ACTIVE,0.6,0.5,6,966,1,연봉계약,공시 연봉 · 서비스타임 반영,2,구단 보류권,C,,65,69,63,61,69,74,60,18,63,82,70,1군 등록 선수,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
gwangju-tiger-kings,박재현,15,우투좌타,LF,BAT,20,ACTIVE,0.5,1,1,241,1,연봉계약,공시 연봉 · 서비스타임 반영,8,구단 보류권,C,,63,78,71,63,72,60,62,19,68,80,71,성장형,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
gwangju-tiger-kings,카스트로,26,우투좌타,CF,BAT,33,ACTIVE,6,0,0,43,1,외국인 단년계약,외국인 단년계약 추정,0,외국인 보류 제외,C,,69,75,61,62,65,74,61,15,58,84,59,외국인,Y,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
gwangju-tiger-kings,김호령,27,우투우타,CF,BAT,34,ACTIVE,2.5,0.3,12,1836,1,연봉계약,공시 연봉 · 서비스타임 반영,0,FA 자격권,A,,83,87,93,89,75,65,69,22,70,53,88,핵심전력 · 교타자 · 장타형 · 베테랑,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
gwangju-tiger-kings,김민규,37,우투우타,RF,BAT,19,ACTIVE,0.3,1,0,43,1,연봉계약,공시 연봉 · 서비스타임 반영,9,구단 보류권,C,,62,72,65,65,65,52,64,10,67,57,67,1군 등록 선수,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
gwangju-tiger-kings,나성범,47,좌투좌타,RF,BAT,37,ACTIVE,8,3,12,1836,2,실계약 6년 150억,2022 FA 계약,0,FA 자격권,A,,82,86,91,98,68,59,63,22,71,75,78,핵심전력 · 교타자 · 장타형 · 베테랑,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,150,,,,,,,,,,,,,,
gwangju-tiger-kings,김현수,17,우투우타,SP,PIT,26,FARM,0.6,0.9,8,1167,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,1,FA 임박,C,SP,62,76,10,10,48,59,67,59,74,84,64,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
gwangju-tiger-kings,윤중현,19,우언우타,SP,PIT,31,FARM,0.6,0.4,6,966,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,2,구단 보류권,C,SP,53,63,10,10,47,44,48,49,68,92,63,퓨처스 · 이닝이터,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
gwangju-tiger-kings,지현,32,우투우타,SP,PIT,19,FARM,0.3,0.6,0,9,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,9,구단 보류권,C,SP,57,73,10,10,46,48,60,52,73,75,64,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
gwangju-tiger-kings,장재혁,38,우투우타,SP,PIT,25,FARM,0.3,0.5,5,743,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,4,구단 보류권,C,SP,63,70,10,10,46,54,60,58,78,86,67,퓨처스 · 이닝이터,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
gwangju-tiger-kings,김기훈,53,좌투좌타,RP,PIT,26,FARM,0.7,3.5,8,1173,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,1,FA 임박,C,MR,58,71,10,10,38,46,66,58,75,60,55,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
gwangju-tiger-kings,강이준,102,우투우타,RP,PIT,28,FARM,0.3,0.7,8,1160,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,0,FA 자격권,C,MR,60,73,10,10,49,54,63,58,61,44,57,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
gwangju-tiger-kings,조건호,112,우투우타,RP,PIT,24,FARM,0.3,0,1,145,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,8,구단 보류권,C,MR,46,61,10,10,38,48,50,46,83,58,67,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
gwangju-tiger-kings,김경묵,118,우투우타,RP,PIT,27,FARM,0.3,0,4,580,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,5,구단 보류권,C,MR,48,56,10,10,52,47,53,49,76,61,57,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
gwangju-tiger-kings,권다결,103,우투우타,C,BAT,24,FARM,0.3,0.7,6,870,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,3,구단 보류권,C,,52,67,48,40,79,44,62,22,77,80,61,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
gwangju-tiger-kings,김선우,116,우투우타,C,BAT,25,FARM,0.3,0.3,5,725,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,4,구단 보류권,C,,46,62,46,48,83,45,47,19,83,45,62,퓨처스 · 주루형,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
gwangju-tiger-kings,신명승,142,우투우타,C,BAT,24,FARM,0.3,0.3,2,290,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,7,구단 보류권,C,,51,62,43,48,81,42,47,24,79,54,62,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
gwangju-tiger-kings,최정용,23,우투좌타,2B,BAT,30,FARM,0.5,1.1,12,1742,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,0,FA 자격권,C,,49,56,56,56,79,41,55,23,66,70,66,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
gwangju-tiger-kings,이호연,36,우투좌타,SS,BAT,31,FARM,0.7,0.6,9,1314,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,0,FA 자격권,C,,59,65,65,69,39,50,68,14,67,76,62,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
gwangju-tiger-kings,한준희,119,우투우타,2B,BAT,19,FARM,0.3,0.4,0,0,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,9,구단 보류권,C,,61,73,55,66,71,60,65,17,70,82,64,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
gwangju-tiger-kings,황석민,127,우투우타,1B,BAT,24,FARM,0.3,0,2,290,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,7,구단 보류권,C,,46,61,48,36,85,53,58,20,66,75,62,퓨처스 · 주루형,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
gwangju-tiger-kings,엄준현,131,우투우타,SS,BAT,20,FARM,0.3,0.4,0,0,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,9,구단 보류권,C,,63,81,55,63,63,72,62,17,65,74,67,퓨처스 · 성장형,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
gwangju-tiger-kings,박종혁,133,우투우타,1B,BAT,19,FARM,0.3,0.5,0,0,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,9,구단 보류권,C,,46,59,50,38,68,51,37,10,75,80,61,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
gwangju-tiger-kings,차상현,134,우투우타,2B,BAT,23,FARM,0.3,0,1,145,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,8,구단 보류권,C,,45,55,43,48,80,38,47,12,79,65,62,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
gwangju-tiger-kings,정해원,9,우투우타,CF,BAT,22,FARM,0.5,1,3,531,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,6,구단 보류권,C,,50,67,58,47,82,60,46,24,82,47,59,퓨처스 · 주루형,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
gwangju-tiger-kings,한승연,31,우투우타,LF,BAT,23,FARM,0.3,0.3,2,329,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,7,구단 보류권,C,,59,67,62,67,36,53,66,16,61,75,57,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
gwangju-tiger-kings,고종욱,57,우투좌타,RF,BAT,37,FARM,1,0.8,12,1780,1,연봉계약,공시 연봉 · 서비스타임 반영,0,FA 자격권,C,,54,63,53,63,41,44,62,12,84,73,51,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
gwangju-tiger-kings,김민수,104,우투좌타,CF,BAT,26,FARM,0.3,0,4,580,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,5,구단 보류권,C,,61,65,66,62,45,61,61,16,61,81,59,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
gwangju-tiger-kings,박헌,113,좌투좌타,RF,BAT,20,FARM,0.4,0.3,1,145,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,8,구단 보류권,C,,56,76,61,49,74,52,48,17,73,58,65,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
gwangju-tiger-kings,곽동효,138,우투우타,RF,BAT,24,FARM,0.3,0,2,290,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,7,구단 보류권,C,,54,66,55,52,37,52,51,13,82,83,62,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
daejeon-orange-eagles,에르난데스,12,우투우타,SP,PIT,27,ACTIVE,6,0,0,85,1,외국인 단년계약,외국인 단년계약 추정,0,외국인 보류 제외,C,SP,60,68,10,10,48,50,61,57,83,71,68,외국인,Y,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
daejeon-orange-eagles,이상규,18,우투우타,SP,PIT,30,ACTIVE,0.4,0.4,8,1226,1,연봉계약,공시 연봉 · 서비스타임 반영,0,FA 자격권,C,SP,63,72,10,10,55,62,74,67,66,87,68,이닝이터,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
daejeon-orange-eagles,왕옌청,19,좌투좌타,SP,PIT,25,ACTIVE,1.8,0,0,96,1,연봉계약,추정 연봉 · 서비스타임 반영,9,구단 보류권,B,SP,72,77,10,10,40,68,92,78,79,96,89,이닝이터,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
daejeon-orange-eagles,화이트,24,우투우타,SP,PIT,27,ACTIVE,6,0,0,51,1,외국인 단년계약,외국인 단년계약 추정,0,외국인 보류 제외,C,SP,59,63,10,10,38,57,59,59,70,79,63,외국인,Y,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
daejeon-orange-eagles,이민우,27,우투우타,SP,PIT,33,ACTIVE,0.6,2.4,10,1531,1,연봉계약,공시 연봉 · 서비스타임 반영,0,FA 자격권,C,SP,58,60,10,10,44,63,68,64,68,92,69,이닝이터,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
daejeon-orange-eagles,장유호,28,우투우타,RP,PIT,26,ACTIVE,0.3,1,8,1187,1,연봉계약,공시 연봉 · 서비스타임 반영,1,FA 임박,C,MR,60,69,10,10,47,51,61,56,84,56,68,1군 등록 선수,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
daejeon-orange-eagles,황준서,29,좌투좌타,RP,PIT,21,ACTIVE,0.8,3.5,2,351,1,연봉계약,공시 연봉 · 서비스타임 반영,7,구단 보류권,C,MR,63,78,10,10,35,71,61,60,79,46,68,성장형,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
daejeon-orange-eagles,조동욱,57,좌투좌타,RP,PIT,22,ACTIVE,0.9,1.5,2,386,1,연봉계약,공시 연봉 · 서비스타임 반영,7,구단 보류권,B,MR,71,81,10,10,34,62,75,67,60,53,58,성장형,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
daejeon-orange-eagles,박상원,58,우투우타,RP,PIT,32,ACTIVE,2.6,0.8,10,1526,1,연봉계약,공시 연봉 · 서비스타임 반영,0,FA 자격권,C,MR,66,72,10,10,38,74,70,66,80,55,69,1군 등록 선수,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
daejeon-orange-eagles,정우주,61,우투우타,RP,PIT,20,ACTIVE,0.7,5,1,241,1,연봉계약,공시 연봉 · 서비스타임 반영,8,구단 보류권,C,MR,61,72,10,10,53,62,60,63,75,39,58,1군 등록 선수,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
daejeon-orange-eagles,박준영,68,우투우타,RP,PIT,24,ACTIVE,0.3,0,0,53,1,연봉계약,공시 연봉 · 서비스타임 반영,9,구단 보류권,C,MR,57,70,10,10,42,62,59,61,64,66,67,1군 등록 선수,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
daejeon-orange-eagles,강건우,69,좌투좌타,RP,PIT,19,ACTIVE,0.3,1.3,0,39,1,연봉계약,공시 연봉 · 서비스타임 반영,9,구단 보류권,C,MR,59,70,10,10,47,59,60,55,79,57,67,1군 등록 선수,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
daejeon-orange-eagles,박준영,96,우투우타,RP,PIT,23,ACTIVE,0.3,2,5,821,1,연봉계약,공시 연봉 · 서비스타임 반영,4,구단 보류권,C,MR,60,73,10,10,42,65,62,64,64,66,72,1군 등록 선수,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
daejeon-orange-eagles,류현진,99,좌투우타,SP,PIT,39,ACTIVE,21,2.5,12,1822,6,실계약 8년 170억,2024 FA 복귀 계약,0,FA 자격권,A,SP,84,86,10,10,52,81,88,87,83,96,89,에이스 · 이닝이터 · 탈삼진형 · 제구형,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,170,,,,,,,,,,,,,,
daejeon-orange-eagles,최재훈,13,우투우타,C,BAT,37,ACTIVE,4,0,12,1836,1,연봉계약,공시 연봉 · 서비스타임 반영,0,FA 자격권,C,,67,67,71,70,75,61,69,9,80,72,64,1군 등록 선수,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
daejeon-orange-eagles,허인서,59,우투우타,C,BAT,23,ACTIVE,0.4,1.1,5,821,1,연봉계약,공시 연봉 · 서비스타임 반영,4,구단 보류권,C,,69,80,72,57,75,69,79,18,75,63,60,성장형,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
daejeon-orange-eagles,이도윤,5,우투좌타,SS,BAT,30,ACTIVE,1.2,0.8,12,1836,1,연봉계약,공시 연봉 · 서비스타임 반영,0,FA 자격권,B,,72,78,80,80,85,82,79,15,80,85,64,주루형 · 수비핵심,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
daejeon-orange-eagles,심우준,7,우투우타,SS,BAT,31,ACTIVE,4,1.3,12,1836,3,실계약 4년 50억,2025 FA 계약,0,FA 자격권,C,,60,66,67,56,51,60,55,14,83,64,64,1군 등록 선수,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,50,,,,,,,,,,,,,,
daejeon-orange-eagles,노시환,8,우투우타,3B,BAT,26,ACTIVE,10,2,8,1246,10,비FA 다년계약,사용자 검수 계약 데이터,1,FA 임박,B,,73,81,76,83,55,77,82,10,67,56,60,장타형,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,307,11,2026,2036,307,,사용자 검수 데이터,,,,,,,,
daejeon-orange-eagles,강백호,50,우투좌타,1B,BAT,27,ACTIVE,9,4.5,9,1401,4,FA 계약,사용자 검수 계약 데이터,0,FA 자격권,A,,85,89,97,98,62,65,66,16,76,78,94,프랜차이즈급 · 교타자 · 장타형,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,100,4,2026,2029,,,사용자 검수 데이터,daejeon-orange-eagles,,,,,,,
daejeon-orange-eagles,박정현,63,우투우타,2B,BAT,25,ACTIVE,0.4,0.4,7,1075,1,연봉계약,공시 연봉 · 서비스타임 반영,2,구단 보류권,C,,68,79,60,57,83,61,79,24,67,48,72,주루형,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
daejeon-orange-eagles,황영묵,95,우투좌타,2B,BAT,27,ACTIVE,1,0.8,2,376,1,연봉계약,공시 연봉 · 서비스타임 반영,7,구단 보류권,C,,60,69,64,61,56,53,60,8,76,50,61,1군 등록 선수,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
daejeon-orange-eagles,이진영,10,우투우타,RF,BAT,29,ACTIVE,1.1,0.5,11,1670,1,연봉계약,공시 연봉 · 서비스타임 반영,0,FA 자격권,C,,61,64,65,64,78,70,63,24,80,79,74,1군 등록 선수,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
daejeon-orange-eagles,권광민,17,좌투좌타,RF,BAT,29,ACTIVE,0.4,0,11,1604,1,연봉계약,공시 연봉 · 서비스타임 반영,0,FA 자격권,B,,72,81,79,60,86,77,82,18,63,60,69,주루형,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
daejeon-orange-eagles,김태연,25,우투우타,LF,BAT,29,ACTIVE,1.3,0.5,10,1546,1,연봉계약,공시 연봉 · 서비스타임 반영,0,FA 자격권,C,,62,68,60,71,61,54,70,20,73,51,70,1군 등록 선수,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
daejeon-orange-eagles,페라자,30,우투양타,RF,BAT,28,ACTIVE,12,0,2,386,1,외국인 단년계약,외국인 단년계약 추정,0,외국인 보류 제외,A,,87,95,97,98,78,62,73,18,76,64,94,외국인 · 프랜차이즈급 · 교타자 · 장타형,Y,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
daejeon-orange-eagles,이원석,37,우투우타,CF,BAT,27,ACTIVE,0.7,0.8,8,1246,1,연봉계약,공시 연봉 · 서비스타임 반영,1,FA 임박,C,,62,67,54,50,80,64,72,12,58,68,72,1군 등록 선수,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
daejeon-orange-eagles,문현빈,51,우투좌타,2B,BAT,22,ACTIVE,2.3,1.5,3,531,1,연봉계약,공시 연봉 · 서비스타임 반영,6,구단 보류권,A,,83,96,92,89,84,66,61,9,69,62,91,핵심전력 · 교타자 · 장타형 · 주루형,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
daejeon-orange-eagles,유민,65,우투우타,LF,BAT,23,ACTIVE,0.3,0.9,5,750,1,연봉계약,공시 연봉 · 서비스타임 반영,4,구단 보류권,B,,70,81,63,77,55,80,76,15,69,47,68,성장형,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
